ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4001901,4147709,4,4
4001901,4337440,2,2
4002031,2001467,3,3
4002031,2001470,4,4
4002031,2001992,4,4
4002031,4000619,5,5
4002031,4020371,4,4
4002031,4020376,6,6
4002031,4051169,3,4
4002031,4081158,5,6
4002031,4147581,3,6
4002031,4147709,5,5
4002031,4148834,4,5
4002031,4180615,5,5
4002031,4215602,5,5
4002031,4221982,3,4
4002031,4332245,5,5
4002031,4336890,3,3
4002031,4337317,2,5
4002031,40480172,3,5
4002031,40481027,5,5
4002031,40481446,3,6
4002031,40482392,5,5
4002031,40482815,3,5
4002031,40483557,5,6
4002031,40485434,3,5
4002031,44805913,5,5
4002365,2001467,4,5
4002365,2001470,5,6
4002365,2001992,6,6
4002365,4000619,6,7
4002365,4020371,6,6
4002365,4020376,7,8
4002365,4051169,2,5
4002365,4081158,6,8
4002365,4147581,7,8
4002365,4147709,6,7
4002365,4148834,5,7
4002365,4174690,6,7
4002365,4180615,6,7
4002365,4215602,6,7
4002365,4221982,6,6
4002365,4332245,6,7
4002365,4336768,5,5
4002365,4336890,5,5
4002365,4337317,6,7
4002365,40480172,4,5
4002365,40481027,4,4
4002365,40481446,3,5
4002365,40482392,4,4
4002365,40482815,4,5
4002365,40483557,6,8
4002365,40485434,4,5
4002365,44783044,6,6
4002365,44805913,6,7
4002404,2001490,2,2
4002404,4019141,2,2
4002404,4020234,2,2
4002404,4221982,2,2
4002404,4338609,3,3
4003037,4164437,2,2
4003037,4222516,2,2
4003041,4019944,5,5
4003043,4075541,4,4
4003043,4130387,5,5
4003043,4140992,7,7
4003043,4179395,6,6
4003043,4221982,5,5
4003043,4337439,6,6
4003043,40482392,6,6
4003047,2001490,3,3
4003382,2001551,2,5
4003382,4094190,4,4
4003382,4125858,3,3
4003382,4140162,2,2
4003382,4174690,3,3
4003382,4266393,3,3
4003382,4336765,5,5
4003387,2001474,2,2
4003387,2001476,3,6
4003387,2001992,4,4
4003387,4018430,5,6
4003387,4020371,4,4
4003387,4031920,5,5
4003387,4039864,3,4
4003387,4083543,2,2
4003387,4144854,3,3
4003387,4147709,5,5
4003387,4222516,3,3
4003387,4337440,3,3
4003387,4351734,2,2
4003387,40481068,3,3
4003387,40483333,3,3
4003387,40483557,5,6
4003387,44805913,5,5
4003566,2001490,2,2
4003566,4221982,2,2
4003568,4019141,3,3
4003568,4130387,3,3
4003568,4140992,5,5
4003568,4179395,4,4
4003568,4221982,3,3
4003568,4337439,4,4
4003568,4338609,4,4
4004038,4020234,4,4
4004038,4075541,3,3
4004038,4130387,4,4
4004038,4140992,6,6
4004038,4179395,5,5
4004038,4337439,5,5
4004038,40482392,5,5
4004038,42709991,4,4
4004040,2001469,3,3
4004040,2001476,5,5
4004040,4018430,4,5
4004040,4031920,4,4
4004040,4039864,3,3
4004040,4147709,4,4
4004040,4337440,2,2
4004040,44805913,4,4
4004041,2001469,4,4
4004041,2001474,3,3
4004041,2001490,5,5
4004041,4031920,5,6
4004041,4039864,4,4
4004041,4069636,6,7
4004041,4083543,3,3
4004041,4140440,6,6
4004041,4146733,4,6
4004041,4164437,4,4
4004041,4174690,5,6
4004041,4222516,4,4
4004041,4322710,5,5
4004041,4336768,4,4
4004041,4337440,3,4
4004041,4338611,5,5
4004041,4351734,3,3
4004041,40479326,4,4
4004041,40480989,3,3
4004041,40481068,2,4
4004041,40483333,3,4
4004041,40485434,3,4
4004041,44783044,5,5
4004041,44789858,5,5
4004041,44790436,4,5
4006208,4088987,1,1
4008090,4121470,2,2
4008090,37395821,1,1
4008099,4246414,1,1
4010971,36716113,2,2
4012176,2001467,3,4
4012176,2001470,4,5
4012176,2001476,3,7
4012176,4000619,5,6
4012176,4018430,3,6
4012176,4020376,3,7
4012176,4081158,5,6
4012176,4147581,2,7
4012176,4147709,2,6
4012176,4148834,4,5
4012176,4215602,5,6
4012176,4332245,5,6
4012176,4337317,5,6
4012176,40480172,2,5
4012176,40483557,5,6
4012176,44805913,5,6
4012185,2001465,3,5
4012185,2001470,3,5
4012185,2001476,3,7
4012185,2001481,3,3
4012185,2001992,2,5
4012185,4000619,5,6
4012185,4018430,5,7
4012185,4019944,3,6
4012185,4020371,4,5
4012185,4020376,6,7
4012185,4021904,4,5
4012185,4081158,5,7
4012185,4115329,2,3
4012185,4128428,5,5
4012185,4130265,5,5
4012185,4144854,3,4
4012185,4147709,5,6
4012185,4148834,5,6
4012185,4154621,4,4
4012185,4181800,5,5
4012185,4208803,3,3
4012185,4215602,5,6
4012185,4332245,5,6
4012185,4336764,2,2
4012185,4336766,5,5
4012185,4336891,4,4
4012185,4336893,5,5
4012185,4337317,3,6
4012185,4337437,4,5
4012185,4337442,4,4
4012185,4338610,4,4
4012185,4338613,5,5
4012185,4339961,4,5
4012185,4339966,3,6
4012185,40480172,4,6
4012185,40481068,4,6
4012185,40481446,4,7
4012185,40482392,6,6
4012185,40482815,4,6
4012185,40483557,5,7
4012185,44789913,6,6
4012185,44805913,5,6
4012185,45769228,4,4
4012932,4031920,1,1
4012932,4069636,2,2
4012932,4146733,1,1
4012932,4174690,1,1
4013361,4051169,1,1
4013361,40481446,1,1
4014165,4124617,4,4
4014165,4129302,4,4
4014165,4208650,2,2
4014241,4080277,7,11
4014241,4080412,5,9
4014241,4080719,8,12
4014241,4110932,7,12
4014241,4126180,10,14
4014241,4134660,9,13
4014241,4179421,6,10
4014241,4225249,6,11
4014241,4250014,6,10
4014241,4323818,5,9
4014241,37113210,9,13
4014241,37118787,7,11
4017751,40480989,1,1
4017751,40481446,2,2
4017973,4200317,2,2
4017973,4203378,2,2
4018416,4200317,5,7
4018416,4203378,5,7
4018430,4018430,0,0
4018431,4018431,0,0
4018441,40480172,1,1
4018441,40482815,1,1
4019139,4020234,1,1
4019141,4019141,0,0
4019498,4110932,10,10
4019498,4225249,9,9
4019906,4197338,3,3
4019906,4200317,3,3
4019906,4200318,3,3
4019906,4324480,2,2
4019906,4336057,3,3
4019944,4019944,0,0
4019944,4083543,1,1
4020195,4300288,2,2
4020195,4305516,1,1
4020195,4337811,2,2
4020234,4020234,0,0
4021166,44808026,4,4
4021775,4021776,2,2
4021775,4218070,3,3
4021775,4274333,3,3
4021775,43021733,4,4
4021776,4218070,1,1
4021777,4079145,3,3
4021777,4103195,3,3
4022461,40480172,3,3
4022461,40481027,3,3
4022461,40481446,4,4
4022461,40482815,3,3
4022461,40485434,3,3
4023995,314665,6,6
4023995,434467,6,6
4023995,4021776,4,4
4023995,4064869,2,2
4023995,4064872,3,3
4023995,4065289,2,2
4023995,4066746,6,8
4023995,4068155,5,5
4023995,4081040,7,7
4023995,4088352,6,8
4023995,4088504,6,6
4023995,4088986,4,4
4023995,4089460,7,7
4023995,4098133,4,8
4023995,4100130,6,6
4023995,4100132,5,6
4023995,4100135,5,6
4023995,4100137,5,5
4023995,4100138,6,6
4023995,4100254,7,7
4023995,4100866,6,6
4023995,4100869,6,6
4023995,4101033,4,8
4023995,4102845,5,5
4023995,4102852,5,6
4023995,4108830,6,7
4023995,4109365,6,6
4023995,4115173,5,5
4023995,4117112,6,7
4023995,4119602,6,7
4023995,4120084,4,6
4023995,4121479,7,7
4023995,4124689,6,6
4023995,4124697,7,7
4023995,4144613,3,3
4023995,4152594,5,5
4023995,4171887,6,6
4023995,4172430,5,5
4023995,4176112,7,7
4023995,4216321,5,5
4023995,4219995,5,9
4023995,4232691,6,7
4023995,4236004,5,5
4023995,4245618,6,7
4023995,4274333,5,5
4023995,4277903,5,7
4023995,4303256,4,7
4023995,4305516,2,2
4023995,4337811,3,3
4023995,36715042,3,8
4023995,36716113,3,6
4023995,36716866,6,6
4023995,40486037,5,7
4023995,40486063,7,7
4023995,40487549,2,2
4023995,40487587,6,6
4023995,40487981,8,8
4023995,40488071,7,7
4023995,40489904,6,6
4023995,40490945,8,8
4023995,40491008,5,5
4023995,40491009,5,5
4023995,40491931,5,6
4023995,40493497,7,8
4023995,42689664,2,2
4023995,42872924,6,8
4023995,43020562,6,6
4023995,43020888,4,5
4023995,43020925,2,2
4023995,43020933,5,5
4023995,43021060,5,6
4023995,43021062,5,6
4023995,43021068,2,2
4023995,43021460,3,3
4023995,43021733,5,6
4023995,43021828,5,5
4023995,43021997,2,5
4023995,43022053,5,6
4023995,43022066,5,5
4023995,44782442,6,7
4023995,44803453,7,7
4024705,43021733,5,6
4024705,43022053,5,6
4024743,44808026,3,3
4025034,37018137,4,4
4025034,45760208,2,2
4025034,46272836,4,4
4027255,4066746,3,6
4027255,4100130,3,3
4027255,4100132,3,3
4027255,4100133,2,2
4027255,4100135,2,3
4027255,4100138,3,3
4027255,4100254,4,4
4027255,4100866,3,3
4027255,4100869,3,3
4027255,4101033,4,5
4027255,4102845,2,2
4027255,4102853,3,3
4027255,4152594,2,2
4027255,4216321,2,2
4027255,4219995,2,6
4027255,4236884,3,3
4027255,4245618,3,4
4027255,4273462,2,2
4027255,36716113,3,3
4027255,36716866,3,3
4027255,40486037,2,4
4027255,40487587,3,3
4027255,40487981,5,5
4027255,40488071,4,4
4027255,40488072,4,4
4027255,40489904,3,3
4027255,40490482,2,4
4027255,40490945,5,5
4027255,40491009,2,2
4027255,40493497,4,6
4027255,43020560,3,3
4027255,43020562,3,3
4027255,43020933,2,2
4027255,43021060,2,4
4027255,43021828,2,2
4027255,43022066,2,2
4027255,44803453,4,4
4027255,44803454,4,4
4027255,44804850,2,2
4027384,4229749,5,6
4027384,43021297,7,8
4027403,4020234,5,7
4027403,4055567,5,5
4027403,4075541,4,6
4027403,4140992,6,9
4027403,4179395,6,8
4027403,4250607,7,7
4027403,4337439,6,8
4027403,40482392,4,8
4027403,42690505,3,3
4027403,42709991,4,7
4027403,44807910,3,3
4027403,44812153,4,4
4027716,4126658,2,2
4027932,4241346,1,1
4028071,434467,8,8
4028071,438172,8,8
4028071,4028322,8,10
4028071,4049297,4,7
4028071,4081040,7,7
4028071,4088352,8,10
4028071,4088987,8,8
4028071,4100132,8,8
4028071,4100134,5,8
4028071,4100135,7,8
4028071,4100137,7,7
4028071,4100139,5,8
4028071,4100254,6,9
4028071,4100866,5,8
4028071,4100870,5,8
4028071,4101029,7,8
4028071,4101032,5,9
4028071,4101485,6,9
4028071,4102846,4,7
4028071,4102849,7,7
4028071,4102852,8,8
4028071,4108350,6,6
4028071,4108830,8,9
4028071,4108832,8,9
4028071,4109365,8,8
4028071,4115173,7,7
4028071,4117112,8,9
4028071,4119601,8,9
4028071,4121479,9,9
4028071,4124689,6,8
4028071,4124697,9,9
4028071,4137382,6,9
4028071,4141360,6,9
4028071,4171269,8,8
4028071,4171887,8,8
4028071,4216321,7,7
4028071,4221281,6,6
4028071,4236004,7,7
4028071,4245618,5,9
4028071,4289309,7,7
4028071,4303256,6,9
4028071,36714994,9,9
4028071,36715042,6,10
4028071,36716866,8,8
4028071,37395821,8,9
4028071,40486037,5,9
4028071,40486063,9,9
4028071,40487037,4,7
4028071,40487981,7,10
4028071,40488071,6,9
4028071,40488396,6,9
4028071,40488891,8,8
4028071,40489904,8,8
4028071,40491008,4,7
4028071,40491931,6,6
4028071,42872924,8,10
4028071,43020582,9,9
4028071,43020892,7,9
4028071,43021062,5,8
4028071,43021297,6,10
4028071,43021480,7,7
4028071,43021997,7,7
4028071,43022053,8,8
4028071,43022066,7,7
4028071,44782442,8,9
4028071,44803309,7,10
4028071,44803452,9,9
4028071,44803453,9,9
4028071,44803455,6,9
4028244,4137382,2,2
4028244,4141360,2,2
4028265,43021060,3,3
4028322,4028322,0,0
4028367,4108830,4,4
4028367,4124696,4,4
4028367,4190306,4,4
4029205,2001465,5,7
4029205,2001467,5,7
4029205,2001470,5,8
4029205,2001481,5,7
4029205,2001578,8,9
4029205,2001992,4,9
4029205,4000619,7,9
4029205,4019141,6,8
4029205,4019944,4,8
4029205,4020371,6,9
4029205,4020376,6,10
4029205,4021904,6,8
4029205,4047554,6,7
4029205,4051169,5,8
4029205,4069636,6,10
4029205,4077018,7,8
4029205,4081158,4,9
4029205,4117045,2,2
4029205,4128428,7,9
4029205,4130265,7,9
4029205,4130387,4,8
4029205,4138605,4,5
4029205,4140162,4,6
4029205,4140992,7,10
4029205,4143993,2,3
4029205,4146733,6,8
4029205,4147581,5,10
4029205,4148834,7,8
4029205,4151906,8,10
4029205,4154621,3,8
4029205,4174690,5,9
4029205,4179395,7,9
4029205,4180615,6,9
4029205,4197113,6,6
4029205,4203829,3,3
4029205,4208803,5,7
4029205,4215602,7,9
4029205,4221982,4,9
4029205,4235899,6,6
4029205,4250607,8,9
4029205,4266393,5,7
4029205,4332245,6,9
4029205,4336766,7,10
4029205,4336768,4,8
4029205,4336888,3,3
4029205,4336890,4,8
4029205,4336891,6,8
4029205,4336893,7,9
4029205,4337317,5,9
4029205,4337438,4,8
4029205,4337439,7,9
4029205,4337441,7,9
4029205,4338609,7,9
4029205,4338614,7,9
4029205,4339965,6,8
4029205,37116694,5,6
4029205,40480172,5,8
4029205,40481027,6,8
4029205,40481446,5,7
4029205,40482815,6,8
4029205,40483557,7,9
4029205,40485434,5,7
4029205,42689660,3,3
4029205,44783044,6,9
4029205,44783731,3,3
4029205,44790436,6,8
4029205,44805913,7,9
4029205,44807910,4,7
4029205,44808106,3,3
4029556,4019944,3,3
4029631,4110932,3,3
4029714,4332245,3,3
4029816,43021062,4,4
4029816,43021297,5,5
4029982,4021904,2,2
4030647,2001551,3,3
4030647,4094190,3,3
4030647,4125858,2,2
4030647,4140162,1,1
4030647,4174690,2,2
4030647,4266393,2,2
4030647,4336765,3,3
4030647,4337437,3,4
4030647,4339961,3,4
4031263,2001992,2,2
4032234,2001551,1,4
4032234,4094190,3,3
4032234,4115329,1,1
4032234,4125858,2,2
4032234,4336765,4,4
4032234,4337437,4,5
4032234,4338610,4,4
4032234,4339961,4,5
4032251,40483706,3,3
4033224,44803786,3,3
4033224,44804336,2,2
4034052,4080408,7,9
4034052,4099638,9,10
4034052,4110932,8,12
4034052,4126180,11,12
4034052,4179421,7,8
4034052,4250014,7,8
4034052,4339406,6,8
4034052,37118787,8,9
4034302,4047554,6,6
4034302,37116694,5,5
4034302,44790918,7,7
4034374,2001490,3,3
4034374,4140440,4,4
4039864,2001469,0,0
4039864,4039864,0,0
4040390,2001469,5,7
4040390,2001474,5,5
4040390,2001476,5,9
4040390,2001479,4,5
4040390,2001490,4,7
4040390,2001551,2,7
4040390,2008357,5,5
4040390,4018430,7,9
4040390,4018431,6,6
4040390,4020234,5,5
4040390,4031920,7,8
4040390,4039864,6,7
4040390,4055567,3,5
4040390,4069636,8,9
4040390,4075541,4,4
4040390,4083543,5,9
4040390,4094190,6,8
4040390,4115329,4,5
4040390,4125858,5,7
4040390,4126658,5,5
4040390,4140440,5,8
4040390,4144854,5,6
4040390,4146733,6,8
4040390,4147709,7,8
4040390,4164437,5,8
4040390,4181800,5,7
4040390,4195096,6,8
4040390,4222516,5,8
4040390,4287115,4,4
4040390,4302303,7,7
4040390,4322710,6,10
4040390,4336764,4,4
4040390,4336765,6,7
4040390,4336767,3,3
4040390,4336887,5,5
4040390,4337318,5,5
4040390,4337437,6,7
4040390,4337438,6,6
4040390,4337440,6,6
4040390,4337442,6,6
4040390,4338610,6,7
4040390,4338611,7,7
4040390,4338613,7,7
4040390,4339961,6,7
4040390,4339967,6,8
4040390,4351734,5,5
4040390,37116694,5,5
4040390,40479326,6,9
4040390,40480989,5,8
4040390,40481068,5,7
4040390,40483333,5,7
4040390,40483706,5,5
4040390,42709991,4,5
4040390,44789858,6,10
4040390,44789913,8,8
4040390,44790436,6,7
4040390,44790918,7,7
4040390,44810112,6,6
4040390,45769228,5,6
4040400,2001467,4,5
4040400,2001469,4,6
4040400,2001474,4,4
4040400,2001490,3,6
4040400,2001551,5,5
4040400,2001578,6,6
4040400,4018431,5,5
4040400,4019141,4,4
4040400,4019944,4,7
4040400,4031920,6,7
4040400,4051169,4,6
4040400,4069636,7,8
4040400,4077018,5,5
4040400,4083543,4,8
4040400,4094190,5,7
4040400,4125858,4,6
4040400,4126658,3,3
4040400,4138605,2,2
4040400,4140162,5,5
4040400,4140440,4,7
4040400,4146733,5,7
4040400,4147581,5,8
4040400,4151906,7,7
4040400,4164437,4,7
4040400,4174690,5,7
4040400,4180615,6,7
4040400,4195096,5,7
4040400,4203829,5,5
4040400,4208803,4,4
4040400,4221982,4,6
4040400,4222516,4,7
4040400,4235899,5,5
4040400,4266393,4,6
4040400,4287115,3,3
4040400,4302303,6,6
4040400,4322710,6,9
4040400,4336765,5,5
4040400,4336768,5,5
4040400,4336887,4,4
4040400,4336890,5,5
4040400,4337438,5,5
4040400,4337440,5,5
4040400,4337441,6,6
4040400,4338609,5,5
4040400,4338611,6,6
4040400,4338614,6,6
4040400,4339965,5,5
4040400,4339967,5,7
4040400,40479326,8,8
4040400,40480989,7,7
4040400,40481027,7,7
4040400,40482815,5,7
4040400,40483333,5,7
4040400,40485434,5,7
4040400,44783044,5,6
4040400,44789858,6,9
4040400,44790436,5,6
4040400,44810112,5,5
4040551,2001490,4,5
4040551,4051169,3,5
4040551,4140440,5,6
4040551,4221982,4,5
4040551,4322710,5,8
4040551,40479326,7,7
4040551,40481027,6,6
4040551,40482815,4,6
4040551,40483333,5,6
4040551,40485434,5,6
4040722,4020234,3,3
4040722,4075541,2,2
4040722,4130387,3,3
4040722,4140992,5,5
4040722,4179395,4,4
4040722,4337439,4,4
4040722,40482392,4,4
4040722,42709991,3,3
4040916,4040916,0,0
4040924,4337437,1,1
4040924,4339961,1,1
4041193,4164437,4,6
4041193,4222516,4,6
4041283,44788803,3,3
4041283,44805762,3,3
4041287,4079145,5,5
4041287,4103195,4,5
4042140,313217,6,10
4042140,4027246,6,10
4042140,4049297,3,10
4042140,4064452,3,7
4042140,4065285,3,7
4042140,4079145,6,10
4042140,4088984,8,12
4042140,4088987,7,11
4042140,4089461,8,12
4042140,4091903,7,11
4042140,4100131,7,11
4042140,4100133,6,10
4042140,4100134,7,11
4042140,4100136,5,9
4042140,4100139,7,11
4042140,4100867,7,11
4042140,4100870,7,11
4042140,4101026,5,9
4042140,4101029,6,10
4042140,4102252,6,10
4042140,4102845,6,10
4042140,4102846,6,10
4042140,4102853,7,11
4042140,4102856,5,9
4042140,4103195,6,10
4042140,4108352,5,10
4042140,4111551,3,7
4042140,4121470,6,12
4042140,4124696,7,11
4042140,4124704,6,10
4042140,4137382,5,9
4042140,4141360,5,9
4042140,4146580,8,12
4042140,4154290,5,9
4042140,4171269,7,11
4042140,4190306,7,11
4042140,4199501,7,11
4042140,4218070,6,10
4042140,4229749,5,9
4042140,4232697,7,11
4042140,4236884,7,11
4042140,4273462,5,10
4042140,4289309,6,10
4042140,4300288,4,8
4042140,4302802,7,11
4042140,4305516,3,7
4042140,4316879,5,9
4042140,4317287,6,10
4042140,4321750,4,4
4042140,36712986,8,12
4042140,36714994,8,12
4042140,37110775,4,10
4042140,37395937,5,10
4042140,40486560,8,12
4042140,40486703,7,11
4042140,40487037,6,10
4042140,40487103,6,10
4042140,40487418,6,10
4042140,40487587,7,11
4042140,40488072,8,12
4042140,40488396,6,10
4042140,40488891,7,11
4042140,40489452,3,7
4042140,40489802,6,10
4042140,40490482,6,10
4042140,40491009,6,10
4042140,40491962,3,7
4042140,40493209,6,10
4042140,42689664,3,7
4042140,43020560,7,11
4042140,43020563,7,11
4042140,43020582,8,12
4042140,43020889,5,9
4042140,43020892,6,10
4042140,43021069,3,7
4042140,43021297,5,9
4042140,43021480,6,10
4042140,43021733,6,11
4042140,43021938,3,4
4042140,44803309,9,13
4042140,44803452,8,12
4042140,44803454,8,12
4042140,44803455,8,12
4042140,44804850,6,10
4042140,45768480,8,12
4042150,4021904,6,9
4042150,4055567,5,6
4042150,4077018,6,7
4042150,4115329,4,6
4042150,4138605,3,4
4042150,4250607,7,8
4042150,4336766,7,10
4042150,4336888,2,2
4042150,4337437,5,9
4042150,4338610,6,9
4042150,4339961,5,9
4042150,40480172,5,6
4042347,2001467,2,2
4042347,2001469,3,3
4042347,2001474,2,2
4042347,4018431,3,3
4042347,4019944,5,5
4042347,4031920,4,5
4042347,4069636,5,6
4042347,4083543,6,6
4042347,4094190,5,5
4042347,4125858,4,4
4042347,4140162,3,3
4042347,4146733,3,5
4042347,4147581,5,6
4042347,4151906,5,5
4042347,4174690,3,5
4042347,4180615,4,5
4042347,4195096,3,5
4042347,4208803,2,2
4042347,4266393,4,4
4042347,4302303,4,4
4042347,4337440,3,3
4042347,4337441,4,4
4042347,4338614,4,4
4042347,4339965,3,3
4042347,4339967,3,5
4042347,40485434,3,3
4042347,44783044,3,3
4042347,44790436,3,3
4042529,4080277,10,12
4042529,4080412,8,10
4042529,4080719,11,13
4042529,4110184,6,8
4042529,4126180,4,14
4042529,4134660,12,14
4042529,4149749,10,12
4042529,4225249,8,10
4042529,4241346,8,10
4042529,4242112,8,10
4042529,4323818,7,9
4042529,37113210,12,14
4042529,37113663,8,8
4042529,37117438,11,13
4042641,2001467,4,5
4042641,2001469,4,6
4042641,2001470,4,6
4042641,2001578,6,6
4042641,2001992,3,6
4042641,4000619,6,7
4042641,4018431,5,5
4042641,4019141,4,4
4042641,4019944,4,7
4042641,4020376,7,8
4042641,4021904,5,6
4042641,4047554,5,5
4042641,4051169,4,6
4042641,4069636,7,8
4042641,4077018,5,5
4042641,4081158,6,8
4042641,4125858,4,6
4042641,4128428,6,6
4042641,4130265,6,6
4042641,4130387,4,4
4042641,4138605,2,2
4042641,4140162,3,5
4042641,4140440,4,7
4042641,4146733,5,7
4042641,4147581,5,8
4042641,4148834,6,7
4042641,4151906,7,7
4042641,4154621,5,5
4042641,4174690,4,7
4042641,4180615,6,7
4042641,4195096,5,7
4042641,4203829,5,5
4042641,4208803,4,4
4042641,4215602,4,7
4042641,4221982,3,6
4042641,4235899,5,5
4042641,4250607,6,6
4042641,4266393,4,6
4042641,4287115,3,3
4042641,4332245,5,7
4042641,4336765,5,5
4042641,4336766,6,6
4042641,4336768,5,5
4042641,4336887,4,4
4042641,4336888,2,2
4042641,4336890,5,5
4042641,4336893,6,6
4042641,4337317,4,7
4042641,4337438,5,5
4042641,4337439,5,5
4042641,4337441,6,6
4042641,4338609,5,5
4042641,4338614,6,6
4042641,4339965,5,5
4042641,37116694,4,4
4042641,40480172,5,7
4042641,40481027,7,7
4042641,40481446,5,8
4042641,40482815,5,7
4042641,40483557,6,8
4042641,40485434,5,7
4042641,44783044,5,6
4042641,44790436,5,6
4042641,44790918,6,6
4042645,2001465,4,6
4042645,2001474,4,4
4042645,2001476,4,8
4042645,2001479,3,4
4042645,2001481,4,4
4042645,2001490,3,6
4042645,2001992,1,6
4042645,2008357,4,4
4042645,4018430,6,8
4042645,4020234,4,4
4042645,4020371,5,6
4042645,4031920,6,7
4042645,4039864,5,6
4042645,4055567,2,4
4042645,4075541,3,3
4042645,4083543,4,8
4042645,4094190,5,7
4042645,4098410,4,4
4042645,4115329,3,4
4042645,4117045,3,3
4042645,4140992,6,6
4042645,4144854,4,5
4042645,4147709,6,7
4042645,4164437,5,5
4042645,4179395,5,5
4042645,4181800,4,6
4042645,4222516,5,5
4042645,4250607,6,6
4042645,4302303,6,6
4042645,4336764,3,3
4042645,4336767,2,2
4042645,4336891,5,5
4042645,4337318,4,4
4042645,4337437,5,6
4042645,4337439,5,5
4042645,4337440,5,5
4042645,4337442,5,5
4042645,4338610,5,6
4042645,4338613,6,6
4042645,4339961,5,6
4042645,4339966,4,7
4042645,4351734,4,4
4042645,40481068,5,5
4042645,40482392,5,5
4042645,40483333,5,5
4042645,42709991,3,4
4042645,44789913,7,7
4042645,44805913,6,7
4042645,45769228,4,5
4042673,2001467,3,4
4042673,2001469,3,5
4042673,2001474,3,3
4042673,2001490,2,5
4042673,2001551,4,4
4042673,2001578,5,5
4042673,4018431,4,4
4042673,4019141,3,3
4042673,4019944,3,6
4042673,4031920,5,6
4042673,4051169,4,4
4042673,4069636,6,7
4042673,4077018,4,4
4042673,4083543,3,7
4042673,4094190,4,6
4042673,4125858,3,5
4042673,4138605,1,1
4042673,4140162,4,4
4042673,4140440,3,6
4042673,4146733,4,6
4042673,4147581,4,7
4042673,4151906,6,6
4042673,4164437,4,4
4042673,4174690,4,6
4042673,4180615,5,6
4042673,4195096,4,6
4042673,4203829,4,4
4042673,4208803,3,3
4042673,4221982,3,5
4042673,4222516,4,4
4042673,4235899,4,4
4042673,4266393,3,5
4042673,4287115,2,2
4042673,4302303,5,5
4042673,4336765,4,4
4042673,4336768,4,4
4042673,4336887,3,3
4042673,4336890,4,4
4042673,4337438,4,4
4042673,4337440,4,4
4042673,4337441,5,5
4042673,4338609,4,4
4042673,4338611,5,5
4042673,4338614,5,5
4042673,4339965,4,4
4042673,4339967,4,6
4042673,40482815,4,4
4042673,40483333,4,4
4042673,40485434,4,4
4042673,44783044,4,5
4042673,44790436,4,5
4042673,44810112,4,4
4042674,2001467,2,2
4042674,2001469,2,3
4042674,2001470,2,3
4042674,2001490,2,3
4042677,4215602,4,4
4042678,44789858,5,5
4043017,40480172,4,4
4043017,40481027,4,4
4043017,40481446,5,5
4043017,40482815,4,4
4043017,40485434,4,4
4043022,2001469,6,7
4043022,2001474,6,6
4043022,2001476,6,10
4043022,2001479,5,6
4043022,2001490,5,8
4043022,2001551,3,8
4043022,2008357,6,6
4043022,4018430,8,10
4043022,4018431,7,7
4043022,4020234,6,6
4043022,4031920,8,9
4043022,4039864,7,7
4043022,4055567,4,6
4043022,4075541,5,5
4043022,4083543,6,10
4043022,4094190,7,9
4043022,4115329,5,6
4043022,4125858,6,8
4043022,4140440,6,9
4043022,4144854,6,7
4043022,4147709,8,9
4043022,4164437,7,7
4043022,4181800,6,8
4043022,4195096,7,9
4043022,4222516,7,7
4043022,4287115,5,5
4043022,4302303,8,8
4043022,4322710,5,8
4043022,4336764,5,5
4043022,4336765,7,8
4043022,4336767,4,4
4043022,4336887,6,6
4043022,4337318,6,6
4043022,4337437,7,8
4043022,4337440,6,7
4043022,4337442,7,7
4043022,4338610,7,8
4043022,4338611,8,8
4043022,4338613,8,8
4043022,4339961,7,8
4043022,4339966,6,9
4043022,4339967,7,9
4043022,4351734,6,6
4043022,40479326,7,7
4043022,40480989,6,6
4043022,40481068,5,7
4043022,40482392,6,7
4043022,40483333,6,7
4043022,42709991,5,6
4043022,44789858,5,8
4043022,44789913,9,9
4043022,44810112,7,7
4043022,45769228,6,7
4043023,2001469,5,6
4043023,2001474,5,5
4043023,2001479,4,5
4043023,2001490,4,7
4043023,2001551,2,7
4043023,2001578,2,7
4043023,4018431,6,6
4043023,4019141,5,5
4043023,4020234,5,5
4043023,4031920,7,8
4043023,4039864,6,6
4043023,4051169,6,6
4043023,4055567,3,5
4043023,4069636,8,9
4043023,4083543,5,9
4043023,4094190,6,8
4043023,4125858,5,7
4043023,4140162,4,6
4043023,4140440,5,8
4043023,4146733,6,8
4043023,4164437,6,6
4043023,4174690,5,8
4043023,4180615,7,8
4043023,4195096,6,8
4043023,4222516,6,6
4043023,4266393,5,7
4043023,4287115,4,4
4043023,4302303,7,7
4043023,4322710,6,7
4043023,4336765,6,7
4043023,4336767,3,3
4043023,4336768,6,6
4043023,4336887,5,5
4043023,4336890,6,6
4043023,4337318,5,5
4043023,4337437,6,7
4043023,4337438,6,6
4043023,4337440,5,6
4043023,4338611,7,7
4043023,4338613,7,7
4043023,4338614,7,7
4043023,4339967,6,8
4043023,4351734,5,5
4043023,40479326,6,6
4043023,40480989,5,5
4043023,40483333,5,6
4043023,40485434,5,6
4043023,42709991,4,5
4043023,44783044,6,7
4043023,44789858,6,7
4043023,44790436,6,7
4043023,44810112,6,6
4043161,4215602,4,7
4043161,4221982,5,6
